pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1888.900000,1099.790000,1270.410000,1119.850000
1889.570000,1109.660000,1270.630000,1123.900000
1889.860000,1117.690000,1270.970000,1127.380000
1889.460000,1124.150000,1270.800000,1129.060000
1889.210000,1127.220000,1270.450000,1129.740000
1889.600000,1129.260000,1270.420000,1129.610000
1889.480000,1130.530000,1270.450000,1128.380000
1888.790000,1128.500000,1270.340000,1125.100000
1888.870000,1126.670000,1270.420000,1120.870000
1889.020000,1122.310000,1270.530000,1116.090000
1888.920000,1114.260000,1270.440000,1111.000000
1888.710000,1106.850000,1270.240000,1105.810000
1889.690000,1098.490000,1270.430000,1100.360000
1889.950000,1089.590000,1270.710000,1094.890000
1889.130000,1079.520000,1270.390000,1089.390000
1889.450000,1069.030000,1270.300000,1084.580000
1889.250000,1058.940000,1271.120000,1080.270000
1889.680000,1049.890000,1271.450000,1077.020000
1888.670000,1044.240000,1271.050000,1075.060000
1888.660000,1039.280000,1271.060000,1074.230000
1888.860000,1035.670000,1271.280000,1074.680000
1888.950000,1034.430000,1271.410000,1076.640000
1888.100000,1035.410000,1271.350000,1079.880000
1888.460000,1036.570000,1271.320000,1084.070000
1888.390000,1043.190000,1271.030000,1089.010000
1888.060000,1049.740000,1270.760000,1094.410000
1887.790000,1057.830000,1270.590000,1099.890000
1888.530000,1068.030000,1270.740000,1105.190000
1888.800000,1078.700000,1270.830000,1110.640000
1888.660000,1089.130000,1270.730000,1115.170000
1888.950000,1099.640000,1270.610000,1119.830000
1889.890000,1109.530000,1270.830000,1123.970000
1889.840000,1116.240000,1271.020000,1127.380000
1889.920000,1123.560000,1270.730000,1129.310000
1888.970000,1128.220000,1270.550000,1129.880000
1889.600000,1130.940000,1270.500000,1129.700000
1889.470000,1131.310000,1270.730000,1128.190000
1889.020000,1130.510000,1270.730000,1124.930000
1888.770000,1126.470000,1270.520000,1120.690000
1888.940000,1121.630000,1270.390000,1116.290000
1889.080000,1114.660000,1270.380000,1111.340000
1889.120000,1105.620000,1270.080000,1106.110000
1889.570000,1096.700000,1270.330000,1100.770000
1889.980000,1087.540000,1270.600000,1094.980000
1889.160000,1077.840000,1270.250000,1089.430000
1889.240000,1067.850000,1270.340000,1084.660000
1889.240000,1058.300000,1271.080000,1080.540000
1889.470000,1050.210000,1271.290000,1077.160000
1888.860000,1044.270000,1271.180000,1074.910000
1888.690000,1040.520000,1271.000000,1074.220000
1889.210000,1037.460000,1271.280000,1074.680000
1888.330000,1036.350000,1271.270000,1076.690000
1887.960000,1036.450000,1271.210000,1079.980000
1887.990000,1039.970000,1271.030000,1084.160000
1888.240000,1044.250000,1270.960000,1088.730000
1888.290000,1051.180000,1270.910000,1094.230000
1888.040000,1058.030000,1270.750000,1099.810000
1888.010000,1067.210000,1270.760000,1105.250000
1888.780000,1077.360000,1270.790000,1110.610000
1888.750000,1087.920000,1270.630000,1115.300000
1888.980000,1098.020000,1270.690000,1119.760000
1889.630000,1107.800000,1270.960000,1123.890000
1889.720000,1115.910000,1270.840000,1127.350000
1889.870000,1123.370000,1270.800000,1129.210000
1889.000000,1125.700000,1270.560000,1129.790000
1889.230000,1128.360000,1270.450000,1129.740000
1890.120000,1130.880000,1270.730000,1128.240000
1891.240000,1132.720000,1270.530000,1125.050000
1888.350264,1127.229297,1270.240000,1120.920000
1887.930000,1123.250000,1270.500000,1116.210000
1888.250000,1118.270000,1270.380000,1111.190000
1887.920000,1108.640000,1270.000000,1105.930000
1888.150000,1099.930000,1270.160000,1100.730000
1888.370000,1090.810000,1270.330000,1095.340000
1888.420000,1081.720000,1270.110000,1089.840000
1888.720000,1072.740000,1270.410000,1084.570000
1888.080000,1063.850000,1270.960000,1080.580000
1888.400000,1054.700000,1271.190000,1077.230000
1887.700000,1046.390000,1271.010000,1075.100000
1887.590000,1041.400000,1270.930000,1074.560000
1887.780000,1037.860000,1271.290000,1074.580000
