pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1895.410000,1145.870000,1291.900000,1117.270000
1894.780000,1145.120000,1292.020000,1113.120000
1894.380000,1140.530000,1292.171684,1104.799522
1892.840000,1133.450000,1291.480000,1099.490000
1894.720000,1126.170000,1292.544624,1094.692082
1895.875995,1118.759374,1292.917563,1088.069966
1894.540000,1117.170000,1292.370000,1082.930000
1896.406997,1098.413114,1293.663441,1079.008123
1896.260000,1086.760000,1293.760000,1075.150000
1896.380000,1076.740000,1293.700000,1071.520000
1896.570000,1067.050000,1293.700000,1069.690000
1896.680000,1058.230000,1293.840000,1069.010000
1896.310000,1050.670000,1294.080000,1068.870000
1895.800000,1046.350000,1294.080000,1069.830000
1895.160000,1042.160000,1294.210000,1072.280000
1894.790000,1040.680000,1294.340000,1075.650000
1894.590000,1041.420000,1294.390000,1080.000000
1894.430000,1046.780000,1294.510000,1084.870000
1894.390000,1053.380000,1292.544624,1090.509693
1894.360000,1060.810000,1292.544624,1097.480341
1895.060000,1070.090000,1293.210000,1102.170000
1896.180000,1082.450000,1293.040000,1107.110000
1894.860000,1094.610000,1292.940000,1111.730000
1895.940000,1106.450000,1293.180000,1115.910000
1896.620000,1117.670000,1293.010000,1119.320000
1896.960000,1127.780000,1292.780000,1121.120000
1896.850000,1136.110000,1292.870000,1121.800000
1896.400000,1141.880000,1293.080000,1122.060000
1895.770000,1146.110000,1293.050000,1121.580000
1895.460000,1147.260000,1292.910000,1119.870000
1895.230000,1148.040000,1292.960000,1116.510000
1895.030000,1146.890000,1292.990000,1112.810000
1896.760000,1141.270000,1292.900000,1108.250000
1894.640000,1134.710000,1292.700000,1102.630000
1894.500000,1127.010000,1292.544624,1094.343549
1895.040000,1118.580000,1292.590000,1088.370000
1895.370000,1108.920000,1293.663441,1085.281706
1896.270000,1097.640000,1293.450000,1080.220000
1897.210000,1086.700000,1292.610000,1075.890000
1897.550000,1075.970000,1292.600000,1072.470000
1896.100000,1066.060000,1292.540000,1069.630000
1895.940000,1058.130000,1292.760000,1068.850000
