pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1832.810000,1040.510000,1210.840000,1106.600000
1832.970000,1052.460000,1210.940000,1112.090000
1833.870000,1062.770000,1210.530000,1116.400000
1834.430000,1073.330000,1211.930000,1120.030000
1835.650000,1083.870000,1212.220000,1123.460000
1836.000000,1092.690000,1211.490000,1125.710000
1836.650000,1101.350000,1210.880000,1126.630000
1836.150000,1107.680000,1211.110000,1127.280000
1836.030000,1112.280000,1211.070000,1126.520000
1835.780000,1114.690000,1210.860000,1124.230000
1835.320000,1115.550000,1210.990000,1120.160000
1835.870000,1114.100000,1210.970000,1115.430000
1835.860000,1110.030000,1211.110000,1110.660000
1836.500000,1104.580000,1210.860000,1105.670000
1836.570000,1095.100000,1211.030000,1100.780000
1837.050000,1087.380000,1211.340000,1095.850000
1836.160000,1075.600000,1210.820000,1090.950000
1836.230000,1064.640000,1210.440000,1086.010000
1835.900000,1053.590000,1210.300000,1081.580000
1836.220000,1041.920000,1210.100000,1078.090000
1835.910000,1032.180000,1210.140000,1075.180000
1835.290000,1025.620000,1210.040000,1073.730000
1834.620000,1019.740000,1210.100000,1073.820000
1834.520000,1016.350000,1210.120000,1074.440000
1833.650000,1012.830000,1209.940000,1076.860000
1832.920000,1012.390000,1210.100000,1080.670000
1832.580000,1013.750000,1210.240000,1084.840000
1832.020000,1017.980000,1209.950000,1090.140000
1831.440000,1023.770000,1210.020000,1095.010000
1831.860000,1031.100000,1210.050000,1100.440000
1832.110000,1040.980000,1210.240000,1105.490000
1832.370000,1052.120000,1209.590000,1109.890000
1833.700000,1063.010000,1209.330000,1114.130000
1834.800000,1073.140000,1209.300000,1118.080000
1835.710000,1083.520000,1209.020000,1121.700000
1836.680000,1092.320000,1208.460000,1124.520000
1835.620000,1099.900000,1208.010000,1125.950000
1836.270000,1106.810000,1207.960000,1126.090000
1835.730000,1111.750000,1208.180000,1125.470000
1835.430000,1114.190000,1207.920000,1122.060000
1835.560000,1115.550000,1207.650000,1118.090000
1835.500000,1114.390000,1208.500000,1113.820000
